date,suburb,property_type,bedrooms,bathrooms,average_rent
2024-10-01,Victoria Park,House,4,2,1025
2024-10-01,Victoria Park,House,4,3,1118
2024-10-01,Victoria Park,House,5,1,1053
2024-10-01,Victoria Park,House,5,2,1158
2024-10-01,Victoria Park,House,5,3,1264
2024-10-01,Victoria Park,Townhouse,1,1,539
2024-10-01,Victoria Park,Townhouse,2,1,677
2024-10-01,Victoria Park,Townhouse,2,2,745
2024-10-01,Victoria Park,Townhouse,3,1,770
2024-10-01,Victoria Park,Townhouse,3,2,846
2024-10-01,Victoria Park,Townhouse,3,3,923
2024-10-01,Victoria Park,Townhouse,4,1,885
2024-10-01,Victoria Park,Townhouse,4,2,973
2024-10-01,Victoria Park,Townhouse,4,3,1062
2024-10-01,Victoria Park,Townhouse,5,1,1000
2024-10-01,Victoria Park,Townhouse,5,2,1100
2024-10-01,Victoria Park,Townhouse,5,3,1200
2024-10-01,Victoria Park,Apartment,1,1,482
2024-10-01,Victoria Park,Apartment,2,1,606
2024-10-01,Victoria Park,Apartment,2,2,666
2024-10-01,Victoria Park,Apartment,3,1,688
2024-10-01,Victoria Park,Apartment,3,2,757
2024-10-01,Victoria Park,Apartment,3,3,826
2025-01-01,Victoria Park,House,1,1,574
2025-01-01,Victoria Park,House,2,1,722
2025-01-01,Victoria Park,House,2,2,794
2025-01-01,Victoria Park,House,3,1,820
2025-01-01,Victoria Park,House,3,2,902
2025-01-01,Victoria Park,House,3,3,984
2025-01-01,Victoria Park,House,4,1,943
2025-01-01,Victoria Park,House,4,2,1037
2025-01-01,Victoria Park,House,4,3,1132
2025-01-01,Victoria Park,House,5,1,1066
2025-01-01,Victoria Park,House,5,2,1173
2025-01-01,Victoria Park,House,5,3,1279
2025-01-01,Victoria Park,Townhouse,1,1,545
2025-01-01,Victoria Park,Townhouse,2,1,686
2025-01-01,Victoria Park,Townhouse,2,2,754
2025-01-01,Victoria Park,Townhouse,3,1,779
2025-01-01,Victoria Park,Townhouse,3,2,857
2025-01-01,Victoria Park,Townhouse,3,3,935
2025-01-01,Victoria Park,Townhouse,4,1,896
2025-01-01,Victoria Park,Townhouse,4,2,985
2025-01-01,Victoria Park,Townhouse,4,3,1075
2025-01-01,Victoria Park,Townhouse,5,1,1013
2025-01-01,Victoria Park,Townhouse,5,2,1114
2025-01-01,Victoria Park,Townhouse,5,3,1215
2025-01-01,Victoria Park,Apartment,1,1,488
2025-01-01,Victoria Park,Apartment,2,1,613
2025-01-01,Victoria Park,Apartment,2,2,675
2025-01-01,Victoria Park,Apartment,3,1,697
2025-01-01,Victoria Park,Apartment,3,2,767
2025-01-01,Victoria Park,Apartment,3,3,836
2025-04-01,Victoria Park,House,1,1,609
2025-04-01,Victoria Park,House,2,1,766
2025-04-01,Victoria Park,House,2,2,842
2025-04-01,Victoria Park,House,3,1,870
2025-04-01,Victoria Park,House,3,2,957
2025-04-01,Victoria Park,House,3,3,1044
2025-04-01,Victoria Park,House,4,1,1000
2025-04-01,Victoria Park,House,4,2,1101
2025-04-01,Victoria Park,House,4,3,1201
2025-04-01,Victoria Park,House,5,1,1131
2025-04-01,Victoria Park,House,5,2,1244
2025-04-01,Victoria Park,House,5,3,1357
2025-04-01,Victoria Park,Townhouse,1,1,579
2025-04-01,Victoria Park,Townhouse,2,1,727
2025-04-01,Victoria Park,Townhouse,2,2,800
2025-04-01,Victoria Park,Townhouse,3,1,826
2025-04-01,Victoria Park,Townhouse,3,2,909
2025-04-01,Victoria Park,Townhouse,3,3,992
2025-04-01,Victoria Park,Townhouse,4,1,950
2025-04-01,Victoria Park,Townhouse,4,2,1046
2025-04-01,Victoria Park,Townhouse,4,3,1141
2025-04-01,Victoria Park,Townhouse,5,1,1074
2025-04-01,Victoria Park,Townhouse,5,2,1182
2025-04-01,Victoria Park,Townhouse,5,3,1289
2025-04-01,Victoria Park,Apartment,1,1,518
2025-04-01,Victoria Park,Apartment,2,1,651
2025-04-01,Victoria Park,Apartment,2,2,716
2025-04-01,Victoria Park,Apartment,3,1,740
2025-04-01,Victoria Park,Apartment,3,2,813
2025-04-01,Victoria Park,Apartment,3,3,887
2025-07-01,Victoria Park,House,1,1,623
2025-07-01,Victoria Park,House,2,1,783
2025-07-01,Victoria Park,House,2,2,862
2025-07-01,Victoria Park,House,3,1,890
2025-07-01,Victoria Park,House,3,2,979
2025-07-01,Victoria Park,House,3,3,1068
2025-07-01,Victoria Park,House,4,1,1023
2025-07-01,Victoria Park,House,4,2,1126
2025-07-01,Victoria Park,House,4,3,1228
2025-07-01,Victoria Park,House,5,1,1157
2025-07-01,Victoria Park,House,5,2,1273
2025-07-01,Victoria Park,House,5,3,1388
2025-07-01,Victoria Park,Townhouse,1,1,592
2025-07-01,Victoria Park,Townhouse,2,1,744
2025-07-01,Victoria Park,Townhouse,2,2,818
2025-07-01,Victoria Park,Townhouse,3,1,846
2025-07-01,Victoria Park,Townhouse,3,2,930
2025-07-01,Victoria Park,Townhouse,3,3,1015
2025-07-01,Victoria Park,Townhouse,4,1,972
2025-07-01,Victoria Park,Townhouse,4,2,1070
2025-07-01,Victoria Park,Townhouse,4,3,1167
2025-07-01,Victoria Park,Townhouse,5,1,1099
2025-07-01,Victoria Park,Townhouse,5,2,1209
2025-07-01,Victoria Park,Townhouse,5,3,1319
2025-07-01,Victoria Park,Apartment,1,1,530
2025-07-01,Victoria Park,Apartment,2,1,666
2025-07-01,Victoria Park,Apartment,2,2,732
2025-07-01,Victoria Park,Apartment,3,1,756
2025-07-01,Victoria Park,Apartment,3,2,832
2025-07-01,Victoria Park,Apartment,3,3,908
2022-01-01,Cottesloe,House,1,1,721
2022-01-01,Cottesloe,House,2,1,906
2022-01-01,Cottesloe,House,2,2,997
2022-01-01,Cottesloe,House,3,1,1030
2022-01-01,Cottesloe,House,3,2,1133
2022-01-01,Cottesloe,House,3,3,1236
2022-01-01,Cottesloe,House,4,1,1184
2022-01-01,Cottesloe,House,4,2,1303
2022-01-01,Cottesloe,House,4,3,1421
2022-01-01,Cottesloe,House,5,1,1339
2022-01-01,Cottesloe,House,5,2,1473
2022-01-01,Cottesloe,House,5,3,1607
2022-01-01,Cottesloe,Townhouse,1,1,685
2022-01-01,Cottesloe,Townhouse,2,1,861
2022-01-01,Cottesloe,Townhouse,2,2,947
2022-01-01,Cottesloe,Townhouse,3,1,978
2022-01-01,Cottesloe,Townhouse,3,2,1076
2022-01-01,Cottesloe,Townhouse,3,3,1174
2022-01-01,Cottesloe,Townhouse,4,1,1125
2022-01-01,Cottesloe,Townhouse,4,2,1238
2022-01-01,Cottesloe,Townhouse,4,3,1350
2022-01-01,Cottesloe,Townhouse,5,1,1272
2022-01-01,Cottesloe,Townhouse,5,2,1399
2022-01-01,Cottesloe,Townhouse,5,3,1526
2022-01-01,Cottesloe,Apartment,1,1,613
2022-01-01,Cottesloe,Apartment,2,1,770
2022-01-01,Cottesloe,Apartment,2,2,847
2022-01-01,Cottesloe,Apartment,3,1,876
2022-01-01,Cottesloe,Apartment,3,2,963
2022-01-01,Cottesloe,Apartment,3,3,1051
2022-04-01,Cottesloe,House,1,1,714
2022-04-01,Cottesloe,House,2,1,898
2022-04-01,Cottesloe,House,2,2,987
2022-04-01,Cottesloe,House,3,1,1020
2022-04-01,Cottesloe,House,3,2,1122
2022-04-01,Cottesloe,House,3,3,1224
2022-04-01,Cottesloe,House,4,1,1173
2022-04-01,Cottesloe,House,4,2,1290
2022-04-01,Cottesloe,House,4,3,1408
2022-04-01,Cottesloe,House,5,1,1326
2022-04-01,Cottesloe,House,5,2,1459
2022-04-01,Cottesloe,House,5,3,1591
2022-04-01,Cottesloe,Townhouse,1,1,678
2022-04-01,Cottesloe,Townhouse,2,1,853
2022-04-01,Cottesloe,Townhouse,2,2,938
2022-04-01,Cottesloe,Townhouse,3,1,969
2022-04-01,Cottesloe,Townhouse,3,2,1066
2022-04-01,Cottesloe,Townhouse,3,3,1163
2022-04-01,Cottesloe,Townhouse,4,1,1114
2022-04-01,Cottesloe,Townhouse,4,2,1226
2022-04-01,Cottesloe,Townhouse,4,3,1337
2022-04-01,Cottesloe,Townhouse,5,1,1260
2022-04-01,Cottesloe,Townhouse,5,2,1386
2022-04-01,Cottesloe,Townhouse,5,3,1512
2022-04-01,Cottesloe,Apartment,1,1,607
2022-04-01,Cottesloe,Apartment,2,1,763
2022-04-01,Cottesloe,Apartment,2,2,839
2022-04-01,Cottesloe,Apartment,3,1,867
2022-04-01,Cottesloe,Apartment,3,2,954
2022-04-01,Cottesloe,Apartment,3,3,1040
2022-07-01,Cottesloe,House,1,1,763
2022-07-01,Cottesloe,House,2,1,959
2022-07-01,Cottesloe,House,2,2,1055
2022-07-01,Cottesloe,House,3,1,1090
2022-07-01,Cottesloe,House,3,2,1199
2022-07-01,Cottesloe,House,3,3,1308
2022-07-01,Cottesloe,House,4,1,1254
2022-07-01,Cottesloe,House,4,2,1379
2022-07-01,Cottesloe,House,4,3,1504
2022-07-01,Cottesloe,House,5,1,1417
2022-07-01,Cottesloe,House,5,2,1559
2022-07-01,Cottesloe,House,5,3,1700
2022-07-01,Cottesloe,Townhouse,1,1,725
2022-07-01,Cottesloe,Townhouse,2,1,911
2022-07-01,Cottesloe,Townhouse,2,2,1002
2022-07-01,Cottesloe,Townhouse,3,1,1036
2022-07-01,Cottesloe,Townhouse,3,2,1139
2022-07-01,Cottesloe,Townhouse,3,3,1243
2022-07-01,Cottesloe,Townhouse,4,1,1191
2022-07-01,Cottesloe,Townhouse,4,2,1310
2022-07-01,Cottesloe,Townhouse,4,3,1429
2022-07-01,Cottesloe,Townhouse,5,1,1346
2022-07-01,Cottesloe,Townhouse,5,2,1481
2022-07-01,Cottesloe,Townhouse,5,3,1615
2022-07-01,Cottesloe,Apartment,1,1,649
2022-07-01,Cottesloe,Apartment,2,1,815
2022-07-01,Cottesloe,Apartment,2,2,897
2022-07-01,Cottesloe,Apartment,3,1,926
2022-07-01,Cottesloe,Apartment,3,2,1019
2022-07-01,Cottesloe,Apartment,3,3,1112
2022-10-01,Cottesloe,House,1,1,707
2022-10-01,Cottesloe,House,2,1,889
2022-10-01,Cottesloe,House,2,2,978
2022-10-01,Cottesloe,House,3,1,1010
2022-10-01,Cottesloe,House,3,2,1111
2022-10-01,Cottesloe,House,3,3,1212
2022-10-01,Cottesloe,House,4,1,1162
2022-10-01,Cottesloe,House,4,2,1278
2022-10-01,Cottesloe,House,4,3,1394
2022-10-01,Cottesloe,House,5,1,1313
2022-10-01,Cottesloe,House,5,2,1444
2022-10-01,Cottesloe,House,5,3,1576
2022-10-01,Cottesloe,Townhouse,1,1,672
2022-10-01,Cottesloe,Townhouse,2,1,844
2022-10-01,Cottesloe,Townhouse,2,2,929
2022-10-01,Cottesloe,Townhouse,3,1,960
2022-10-01,Cottesloe,Townhouse,3,2,1055
2022-10-01,Cottesloe,Townhouse,3,3,1151
2022-10-01,Cottesloe,Townhouse,4,1,1103
2022-10-01,Cottesloe,Townhouse,4,2,1214
2022-10-01,Cottesloe,Townhouse,4,3,1324
2022-10-01,Cottesloe,Townhouse,5,1,1247
2022-10-01,Cottesloe,Townhouse,5,2,1372
2022-10-01,Cottesloe,Townhouse,5,3,1497
2022-10-01,Cottesloe,Apartment,1,1,601
2022-10-01,Cottesloe,Apartment,2,1,755
2022-10-01,Cottesloe,Apartment,2,2,831
2022-10-01,Cottesloe,Apartment,3,1,858
2022-10-01,Cottesloe,Apartment,3,2,944
2022-10-01,Cottesloe,Apartment,3,3,1030
2023-01-01,Cottesloe,House,1,1,756
2023-01-01,Cottesloe,House,2,1,950
2023-01-01,Cottesloe,House,2,2,1045
2023-01-01,Cottesloe,House,3,1,1080
2023-01-01,Cottesloe,House,3,2,1188
2023-01-01,Cottesloe,House,3,3,1296
2023-01-01,Cottesloe,House,4,1,1242
2023-01-01,Cottesloe,House,4,2,1366
2023-01-01,Cottesloe,House,4,3,1490
2023-01-01,Cottesloe,House,5,1,1404
2023-01-01,Cottesloe,House,5,2,1544
2023-01-01,Cottesloe,House,5,3,1685
2023-01-01,Cottesloe,Townhouse,1,1,718
2023-01-01,Cottesloe,Townhouse,2,1,903
2023-01-01,Cottesloe,Townhouse,2,2,993
2023-01-01,Cottesloe,Townhouse,3,1,1026
2023-01-01,Cottesloe,Townhouse,3,2,1129
2023-01-01,Cottesloe,Townhouse,3,3,1231
2023-01-01,Cottesloe,Townhouse,4,1,1180
2023-01-01,Cottesloe,Townhouse,4,2,1298
2023-01-01,Cottesloe,Townhouse,4,3,1416
2023-01-01,Cottesloe,Townhouse,5,1,1334
2023-01-01,Cottesloe,Townhouse,5,2,1467
2023-01-01,Cottesloe,Townhouse,5,3,1601
2023-01-01,Cottesloe,Apartment,1,1,643
2023-01-01,Cottesloe,Apartment,2,1,808
2023-01-01,Cottesloe,Apartment,2,2,889
2023-01-01,Cottesloe,Apartment,3,1,918
2023-01-01,Cottesloe,Apartment,3,2,1010
2023-01-01,Cottesloe,Apartment,3,3,1102
2023-04-01,Cottesloe,House,1,1,875
2023-04-01,Cottesloe,House,2,1,1100
2023-04-01,Cottesloe,House,2,2,1210
2023-04-01,Cottesloe,House,3,1,1250
2023-04-01,Cottesloe,House,3,2,1375
2023-04-01,Cottesloe,House,3,3,1500
2023-04-01,Cottesloe,House,4,1,1438
2023-04-01,Cottesloe,House,4,2,1581
2023-04-01,Cottesloe,House,4,3,1725
2023-04-01,Cottesloe,House,5,1,1625
2023-04-01,Cottesloe,House,5,2,1788
2023-04-01,Cottesloe,House,5,3,1950
2023-04-01,Cottesloe,Townhouse,1,1,831
2023-04-01,Cottesloe,Townhouse,2,1,1045
2023-04-01,Cottesloe,Townhouse,2,2,1150
2023-04-01,Cottesloe,Townhouse,3,1,1188
2023-04-01,Cottesloe,Townhouse,3,2,1306
2023-04-01,Cottesloe,Townhouse,3,3,1425
2023-04-01,Cottesloe,Townhouse,4,1,1366
2023-04-01,Cottesloe,Townhouse,4,2,1502
2023-04-01,Cottesloe,Townhouse,4,3,1639
2023-04-01,Cottesloe,Townhouse,5,1,1544
2023-04-01,Cottesloe,Townhouse,5,2,1698
2023-04-01,Cottesloe,Townhouse,5,3,1852
2023-04-01,Cottesloe,Apartment,1,1,744
2023-04-01,Cottesloe,Apartment,2,1,935
2023-04-01,Cottesloe,Apartment,2,2,1028
2023-04-01,Cottesloe,Apartment,3,1,1062
2023-04-01,Cottesloe,Apartment,3,2,1169
2023-04-01,Cottesloe,Apartment,3,3,1275
2023-07-01,Cottesloe,House,1,1,833
2023-07-01,Cottesloe,House,2,1,1047
2023-07-01,Cottesloe,House,2,2,1152
2023-07-01,Cottesloe,House,3,1,1190
2023-07-01,Cottesloe,House,3,2,1309
2023-07-01,Cottesloe,House,3,3,1428
2023-07-01,Cottesloe,House,4,1,1368
2023-07-01,Cottesloe,House,4,2,1505
2023-07-01,Cottesloe,House,4,3,1642
2023-07-01,Cottesloe,House,5,1,1547
2023-07-01,Cottesloe,House,5,2,1702
2023-07-01,Cottesloe,House,5,3,1856
2023-07-01,Cottesloe,Townhouse,1,1,791
2023-07-01,Cottesloe,Townhouse,2,1,995
2023-07-01,Cottesloe,Townhouse,2,2,1094
2023-07-01,Cottesloe,Townhouse,3,1,1130
2023-07-01,Cottesloe,Townhouse,3,2,1244
2023-07-01,Cottesloe,Townhouse,3,3,1357
2023-07-01,Cottesloe,Townhouse,4,1,1300
2023-07-01,Cottesloe,Townhouse,4,2,1430
2023-07-01,Cottesloe,Townhouse,4,3,1560
2023-07-01,Cottesloe,Townhouse,5,1,1470
2023-07-01,Cottesloe,Townhouse,5,2,1617
2023-07-01,Cottesloe,Townhouse,5,3,1764
2023-07-01,Cottesloe,Apartment,1,1,708
2023-07-01,Cottesloe,Apartment,2,1,890
2023-07-01,Cottesloe,Apartment,2,2,979
2023-07-01,Cottesloe,Apartment,3,1,1012
2023-07-01,Cottesloe,Apartment,3,2,1113
2023-07-01,Cottesloe,Apartment,3,3,1214
2023-10-01,Cottesloe,House,1,1,805
2023-10-01,Cottesloe,House,2,1,1012
2023-10-01,Cottesloe,House,2,2,1113
2023-10-01,Cottesloe,House,3,1,1150
2023-10-01,Cottesloe,House,3,2,1265
2023-10-01,Cottesloe,House,3,3,1380
2023-10-01,Cottesloe,House,4,1,1322
2023-10-01,Cottesloe,House,4,2,1455
2023-10-01,Cottesloe,House,4,3,1587
2023-10-01,Cottesloe,House,5,1,1495
2023-10-01,Cottesloe,House,5,2,1645
2023-10-01,Cottesloe,House,5,3,1794
2023-10-01,Cottesloe,Townhouse,1,1,765
2023-10-01,Cottesloe,Townhouse,2,1,961
2023-10-01,Cottesloe,Townhouse,2,2,1058
2023-10-01,Cottesloe,Townhouse,3,1,1092
2023-10-01,Cottesloe,Townhouse,3,2,1202
2023-10-01,Cottesloe,Townhouse,3,3,1311
2023-10-01,Cottesloe,Townhouse,4,1,1256
2023-10-01,Cottesloe,Townhouse,4,2,1382
2023-10-01,Cottesloe,Townhouse,4,3,1508
2023-10-01,Cottesloe,Townhouse,5,1,1420
2023-10-01,Cottesloe,Townhouse,5,2,1562
2023-10-01,Cottesloe,Townhouse,5,3,1704
2023-10-01,Cottesloe,Apartment,1,1,684
2023-10-01,Cottesloe,Apartment,2,1,860
2023-10-01,Cottesloe,Apartment,2,2,946
2023-10-01,Cottesloe,Apartment,3,1,978
2023-10-01,Cottesloe,Apartment,3,2,1075
2023-10-01,Cottesloe,Apartment,3,3,1173
2024-01-01,Cottesloe,House,1,1,840
2024-01-01,Cottesloe,House,2,1,1056
2024-01-01,Cottesloe,House,2,2,1162
2024-01-01,Cottesloe,House,3,1,1200
2024-01-01,Cottesloe,House,3,2,1320
2024-01-01,Cottesloe,House,3,3,1440
2024-01-01,Cottesloe,House,4,1,1380
2024-01-01,Cottesloe,House,4,2,1518
2024-01-01,Cottesloe,House,4,3,1656
2024-01-01,Cottesloe,House,5,1,1560
2024-01-01,Cottesloe,House,5,2,1716
2024-01-01,Cottesloe,House,5,3,1872
2024-01-01,Cottesloe,Townhouse,1,1,798
2024-01-01,Cottesloe,Townhouse,2,1,1003
2024-01-01,Cottesloe,Townhouse,2,2,1104
2024-01-01,Cottesloe,Townhouse,3,1,1140
2024-01-01,Cottesloe,Townhouse,3,2,1254
2024-01-01,Cottesloe,Townhouse,3,3,1368
2024-01-01,Cottesloe,Townhouse,4,1,1311
2024-01-01,Cottesloe,Townhouse,4,2,1442
2024-01-01,Cottesloe,Townhouse,4,3,1573
2024-01-01,Cottesloe,Townhouse,5,1,1482
2024-01-01,Cottesloe,Townhouse,5,2,1630
2024-01-01,Cottesloe,Townhouse,5,3,1778
2024-01-01,Cottesloe,Apartment,1,1,714
2024-01-01,Cottesloe,Apartment,2,1,898
2024-01-01,Cottesloe,Apartment,2,2,987
2024-01-01,Cottesloe,Apartment,3,1,1020
2024-01-01,Cottesloe,Apartment,3,2,1122
2024-01-01,Cottesloe,Apartment,3,3,1224
2024-04-01,Cottesloe,House,1,1,854
2024-04-01,Cottesloe,House,2,1,1074
2024-04-01,Cottesloe,House,2,2,1181
2024-04-01,Cottesloe,House,3,1,1220
2024-04-01,Cottesloe,House,3,2,1342
2024-04-01,Cottesloe,House,3,3,1464
2024-04-01,Cottesloe,House,4,1,1403
2024-04-01,Cottesloe,House,4,2,1543
2024-04-01,Cottesloe,House,4,3,1684
2024-04-01,Cottesloe,House,5,1,1586
2024-04-01,Cottesloe,House,5,2,1745
2024-04-01,Cottesloe,House,5,3,1903
2024-04-01,Cottesloe,Townhouse,1,1,811
2024-04-01,Cottesloe,Townhouse,2,1,1020
2024-04-01,Cottesloe,Townhouse,2,2,1122
2024-04-01,Cottesloe,Townhouse,3,1,1159
2024-04-01,Cottesloe,Townhouse,3,2,1275
2024-04-01,Cottesloe,Townhouse,3,3,1391
2024-04-01,Cottesloe,Townhouse,4,1,1333
2024-04-01,Cottesloe,Townhouse,4,2,1466
2024-04-01,Cottesloe,Townhouse,4,3,1599
2024-04-01,Cottesloe,Townhouse,5,1,1507
2024-04-01,Cottesloe,Townhouse,5,2,1657
2024-04-01,Cottesloe,Townhouse,5,3,1808
2024-04-01,Cottesloe,Apartment,1,1,726
2024-04-01,Cottesloe,Apartment,2,1,913
2024-04-01,Cottesloe,Apartment,2,2,1004
2024-04-01,Cottesloe,Apartment,3,1,1037
2024-04-01,Cottesloe,Apartment,3,2,1141
2024-04-01,Cottesloe,Apartment,3,3,1244
2024-07-01,Cottesloe,House,1,1,784
2024-07-01,Cottesloe,House,2,1,986
2024-07-01,Cottesloe,House,2,2,1084
2024-07-01,Cottesloe,House,3,1,1120
2024-07-01,Cottesloe,House,3,2,1232
2024-07-01,Cottesloe,House,3,3,1344
2024-07-01,Cottesloe,House,4,1,1288
2024-07-01,Cottesloe,House,4,2,1417
2024-07-01,Cottesloe,House,4,3,1546
2024-07-01,Cottesloe,House,5,1,1456
2024-07-01,Cottesloe,House,5,2,1602
2024-07-01,Cottesloe,House,5,3,1747
2024-07-01,Cottesloe,Townhouse,1,1,745
2024-07-01,Cottesloe,Townhouse,2,1,936
2024-07-01,Cottesloe,Townhouse,2,2,1030
2024-07-01,Cottesloe,Townhouse,3,1,1064
2024-07-01,Cottesloe,Townhouse,3,2,1170
2024-07-01,Cottesloe,Townhouse,3,3,1277
2024-07-01,Cottesloe,Townhouse,4,1,1224
2024-07-01,Cottesloe,Townhouse,4,2,1346
2024-07-01,Cottesloe,Townhouse,4,3,1468
2024-07-01,Cottesloe,Townhouse,5,1,1383
2024-07-01,Cottesloe,Townhouse,5,2,1522
2024-07-01,Cottesloe,Townhouse,5,3,1660
2024-07-01,Cottesloe,Apartment,1,1,666
2024-07-01,Cottesloe,Apartment,2,1,838
2024-07-01,Cottesloe,Apartment,2,2,922
2024-07-01,Cottesloe,Apartment,3,1,952
2024-07-01,Cottesloe,Apartment,3,2,1047
2024-07-01,Cottesloe,Apartment,3,3,1142
2024-10-01,Cottesloe,House,1,1,791
2024-10-01,Cottesloe,House,2,1,994
2024-10-01,Cottesloe,House,2,2,1094
2024-10-01,Cottesloe,House,3,1,1130
2024-10-01,Cottesloe,House,3,2,1243
2024-10-01,Cottesloe,House,3,3,1356
2024-10-01,Cottesloe,House,4,1,1300
2024-10-01,Cottesloe,House,4,2,1429
2024-10-01,Cottesloe,House,4,3,1559
2024-10-01,Cottesloe,House,5,1,1469
2024-10-01,Cottesloe,House,5,2,1616
2024-10-01,Cottesloe,House,5,3,1763
2024-10-01,Cottesloe,Townhouse,1,1,751
2024-10-01,Cottesloe,Townhouse,2,1,945
2024-10-01,Cottesloe,Townhouse,2,2,1039
2024-10-01,Cottesloe,Townhouse,3,1,1074
2024-10-01,Cottesloe,Townhouse,3,2,1181
2024-10-01,Cottesloe,Townhouse,3,3,1288
2024-10-01,Cottesloe,Townhouse,4,1,1235
2024-10-01,Cottesloe,Townhouse,4,2,1358
2024-10-01,Cottesloe,Townhouse,4,3,1481
2024-10-01,Cottesloe,Townhouse,5,1,1396
2024-10-01,Cottesloe,Townhouse,5,2,1535
2024-10-01,Cottesloe,Townhouse,5,3,1675
2024-10-01,Cottesloe,Apartment,1,1,672
2024-10-01,Cottesloe,Apartment,2,1,845
2024-10-01,Cottesloe,Apartment,2,2,930
2024-10-01,Cottesloe,Apartment,3,1,960
2024-10-01,Cottesloe,Apartment,3,2,1057
2024-10-01,Cottesloe,Apartment,3,3,1153
2025-01-01,Cottesloe,House,1,1,777
2025-01-01,Cottesloe,House,2,1,977
2025-01-01,Cottesloe,House,2,2,1074
2025-01-01,Cottesloe,House,3,1,1110
2025-01-01,Cottesloe,House,3,2,1221
2025-01-01,Cottesloe,House,3,3,1332
2025-01-01,Cottesloe,House,4,1,1276
2025-01-01,Cottesloe,House,4,2,1404
2025-01-01,Cottesloe,House,4,3,1532
2025-01-01,Cottesloe,House,5,1,1443
2025-01-01,Cottesloe,House,5,2,1587
2025-01-01,Cottesloe,House,5,3,1732
2025-01-01,Cottesloe,Townhouse,1,1,738
2025-01-01,Cottesloe,Townhouse,2,1,928
2025-01-01,Cottesloe,Townhouse,2,2,1021
2025-01-01,Cottesloe,Townhouse,3,1,1054
2025-01-01,Cottesloe,Townhouse,3,2,1160
2025-01-01,Cottesloe,Townhouse,3,3,1265
2025-01-01,Cottesloe,Townhouse,4,1,1213
2025-01-01,Cottesloe,Townhouse,4,2,1334
2025-01-01,Cottesloe,Townhouse,4,3,1455
2025-01-01,Cottesloe,Townhouse,5,1,1371
2025-01-01,Cottesloe,Townhouse,5,2,1508
2025-01-01,Cottesloe,Townhouse,5,3,1645
2025-01-01,Cottesloe,Apartment,1,1,660
2025-01-01,Cottesloe,Apartment,2,1,830
2025-01-01,Cottesloe,Apartment,2,2,913
2025-01-01,Cottesloe,Apartment,3,1,944
2025-01-01,Cottesloe,Apartment,3,2,1038
2025-01-01,Cottesloe,Apartment,3,3,1132
2025-04-01,Cottesloe,House,1,1,826
2025-04-01,Cottesloe,House,2,1,1038
2025-04-01,Cottesloe,House,2,2,1142
2025-04-01,Cottesloe,House,3,1,1180
2025-04-01,Cottesloe,House,3,2,1298
2025-04-01,Cottesloe,House,3,3,1416
2025-04-01,Cottesloe,House,4,1,1357
2025-04-01,Cottesloe,House,4,2,1493
2025-04-01,Cottesloe,House,4,3,1628
2025-04-01,Cottesloe,House,5,1,1534
2025-04-01,Cottesloe,House,5,2,1687
2025-04-01,Cottesloe,House,5,3,1841
2025-04-01,Cottesloe,Townhouse,1,1,785
2025-04-01,Cottesloe,Townhouse,2,1,986
2025-04-01,Cottesloe,Townhouse,2,2,1085
2025-04-01,Cottesloe,Townhouse,3,1,1121
2025-04-01,Cottesloe,Townhouse,3,2,1233
2025-04-01,Cottesloe,Townhouse,3,3,1345
2025-04-01,Cottesloe,Townhouse,4,1,1289
2025-04-01,Cottesloe,Townhouse,4,2,1418
2025-04-01,Cottesloe,Townhouse,4,3,1547
2025-04-01,Cottesloe,Townhouse,5,1,1457
2025-04-01,Cottesloe,Townhouse,5,2,1603
